"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","ActivityLocation.SourceMapScaleNumeric","ActivityLocation.HorizontalAccuracyMeasure.MeasureValue","ActivityLocation.HorizontalAccuracyMeasure.MeasureUnitCode","ActivityLocation.HorizontalCollectionMethodName","ActivityLocation.HorizontalCoordinateReferenceSystemDatumName","AssemblageSampledName","CollectionDuration.MeasureValue","CollectionDuration.MeasureUnitCode","SamplingComponentName","SamplingComponentPlaceInSeriesNumeric","ReachLengthMeasure.MeasureValue","ReachLengthMeasure.MeasureUnitCode","ReachWidthMeasure.MeasureValue","ReachWidthMeasure.MeasureUnitCode","PassCount","NetTypeName","NetSurfaceAreaMeasure.MeasureValue","NetSurfaceAreaMeasure.MeasureUnitCode","NetMeshSizeMeasure.MeasureValue","NetMeshSizeMeasure.MeasureUnitCode","BoatSpeedMeasure.MeasureValue","BoatSpeedMeasure.MeasureUnitCode","CurrentSpeedMeasure.MeasureValue","CurrentSpeedMeasure.MeasureUnitCode","ToxicityTestType","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodQualifierTypeName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","SampleCollectionMethod.SampleCollectionEquipmentCommentText","SamplePreparationMethod.MethodIdentifier","SamplePreparationMethod.MethodIdentifierContext","SamplePreparationMethod.MethodName","SamplePreparationMethod.MethodQualifierTypeName","SamplePreparationMethod.MethodDescriptionText","SampleContainerTypeName","SampleContainerColorName","ChemicalPreservativeUsedName","ThermalPreservativeUsedName","SampleTransportStorageDescription","DataLoggerLine","ResultDetectionConditionText","MethodSpecificationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","DataQuality.BiasValue","ConfidenceIntervalValue","UpperConfidenceLimitValue","LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","ResultSamplingPointName","BiologicalIntentName","BiologicalIndividualIdentifier","SubjectTaxonomicName","UnidentifiedSpeciesIdentifier","SampleTissueAnatomyName","GroupSummaryCountWeight.MeasureValue","GroupSummaryCountWeight.MeasureUnitCode","CellFormName","CellShapeName","HabitName","VoltismName","TaxonomicPollutionTolerance","TaxonomicPollutionToleranceScaleText","TrophicLevelName","FunctionalFeedingGroupName","TaxonomicDetailsCitation.ResourceTitleName","TaxonomicDetailsCitation.ResourceCreatorName","TaxonomicDetailsCitation.ResourceSubjectText","TaxonomicDetailsCitation.ResourcePublisherName","TaxonomicDetailsCitation.ResourceDate","TaxonomicDetailsCitation.ResourceIdentifier","FrequencyClassDescriptorCode","FrequencyClassDescriptorUnitCode","LowerClassBoundValue","UpperClassBoundValue","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodQualifierTypeName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","AnalysisStartTime.Time","AnalysisStartTime.TimeZoneCode","AnalysisEndDate","AnalysisEndTime.Time","AnalysisEndTime.TimeZoneCode","ResultLaboratoryCommentCode","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LaboratoryAccreditationIndicator","LaboratoryAccreditationAuthorityName","TaxonomistAccreditationIndicator","TaxonomistAccreditationAuthorityName","LabSamplePreparationMethod.MethodIdentifier","LabSamplePreparationMethod.MethodIdentifierContext","LabSamplePreparationMethod.MethodName","LabSamplePreparationMethod.MethodQualifierTypeName","LabSamplePreparationMethod.MethodDescriptionText","PreparationStartDate","PreparationStartTime.Time","PreparationStartTime.TimeZoneCode","PreparationEndDate","PreparationEndTime.Time","PreparationEndTime.TimeZoneCode","SubstitutionDilutionFactorNumeric","ProviderName"
"193674","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,4,5,5'-Hexachlorobiphenyl","Total","498","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-141.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193675","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2,2',4,6,6'-Pentachlorobiphenyl","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-104.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",10,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193676","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-110/115","Total","764","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193677","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3,4,4',5-Pentachlorobiphenyl","Total","18.7","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-114.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193678","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3',4,4',5-Pentachlorobiphenyl","Total","467","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-118.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193679","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","PCB-12/13","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",2,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193680","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","Decachlorobiphenyl","Total","109","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-209.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193681","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2,3',4,5',6-Pentachlorobiphenyl","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-121.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",2,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193682","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,5,6,6'-Hexachlorobiphenyl","Total","1.2","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-152.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193683","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3,3',4',5,5'-Hexachlorobiphenyl","Total","24.8","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-162.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193684","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Cacodylic acid","","","ug/g","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: Dimethylarsinic Acid.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1632","USEPA","Inorganic Arsenic in Water by Hydride Generation Quartz Furnace",NA,"https://www.nemi.gov/methods/method_summary/5354/","BAT-S",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",0.1,"ug/g","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193685","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Methylarsonic acid","Total","","ug/g","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: Monomethylarsonic Acid.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1632","USEPA","Inorganic Arsenic in Water by Hydride Generation Quartz Furnace",NA,"https://www.nemi.gov/methods/method_summary/5354/","BAT-S",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",0.05,"ug/g","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193686","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 1,2,3,6,7,8-HXCDD.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1613(S)","USEPA","Dioxins and Furans - Solids",0,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",0.5,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193687","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Hexachlorocyclopentadiene","","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193688","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Indeno[1,2,3-cd]pyrene","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: INDENO(1,2,3-CD)PYRENE.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",666,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193689","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Naphthalene","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193690","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","o-Nitrophenol","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 2-NITROPHENOL.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",666,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193691","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476PS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Hexadecane","Total","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: N-HEXADECANE.",NA,NA,"","",NA,"Tissue",NA,"Morone chrysops","","Fish Fillet, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
